asin,price,rank
B01DOW78IM,24.99,1052520
B01DOYK9BS,19.99,376834
B01DP29CDA,29.95,505212
B01DP8I5VY,34.95,1220070
B01DP8QD22,5.99,80009
B01DPE4PZS,4.39,142178
B01DPK25RW,45.0,266287
B01DPLHNUU,5.95,429309
B01DPU5OVG,6.0,259704
B01DPVD26O,13.34,1307545
B01DPXQQFG,22.99,222420
B01DPZKAGK,8.12,238328
B01DQ24X7Y,99.99,843968
B01DQ29BBM,24.99,384959
B01DQ3HDPW,36.99,811760
B01DQL0FUY,12.99,155206
B01DR42DSM,64.0,762485
B01DR7K18I,10.36,1030358
B01DR9B6JO,35.0,170168
B01DS006SO,11.99,539849
B01DSDPEZ6,20.0,20606
B01DSRW2HU,94.95,1325676
B01DSRWKFE,19.99,713694
B01DSRWHCA,20.0,1835390
B01DSTIC9K,9.84,408747
B01DTE6SX6,50.37,1573009
B01DTEPAHG,17.75,216352
B01DTJEAV8,46.95,1151027
B01DTJKSO6,64.93,602857
B01DTJY4DW,29.99,888640
B01DTL65PU,29.0,664243
B01DTSS60A,8.2,2622778
B01DTU7WQC,4.19,108656
B01DTYDLYA,3.99,1239252
B01DTYPESQ,4.97,1779461
B01DU1T5JW,25.0,385017
B01DU5FQGE,7.99,966711
B01DU860D4,80.0,1396033
B01DUC1PW6,8.59,52780
B01DUC2S40,25.96,20451
B01DUFFGP0,12.59,579223
B01DUFHGEE,16.65,511239
B01DUHGPIU,21.9,116478
B01DUI0HMO,77.5,2827640
B01DUKUKW4,22.0,1039828
B01DURHPJI,33.99,1089574
B01DUTYVTS,30.0,280517
B01DUU06FK,14.89,34093
B01DUTSKTU,14.39,71780
B01DUWYFA0,17.09,855300
B01DUWTJR4,18.0,285422
B01DUXN3N4,18.14,595330
B01DUZ09OI,32.0,51823
B01DUZ5JK2,39.5,624148
B01DV85ZCU,254.0,742145
B01DVBXCPY,39.59,523458
B01DVKNEZI,40.0,1031868
B01DVLHVPQ,22.0,583798
B01DW0P2SY,16.99,1107762
B01DW2D176,32.99,176519
B01DW533VM,10.99,765777
B01DWKFBG2,22.95,712173
B01DWKELKY,3.95,577023
B01DWKQMUQ,10.58,983756
B01DWKABG2,41.76,106043
B01DWOUIM0,34.99,122169
B01DWSCL9E,12.99,249341
B01DWSB9TC,8.99,1456112
B01DWSGW3U,52.99,31469
B01DWY0SMA,10.25,397528
B01DX0XQL8,1.97,522837
B01DXFHFX8,18.5,8112
B01DXKORMU,10.59,423910
B01DXX801G,7.99,1034582
B01DXXQDVU,13.89,2592745
B01DYB2VBM,9.99,464299
B01DYBYHUK,58.71,1335421
B01DYDA7IE,7.7,345368
B01DYHYIZ8,18.29,1032023
B01DYOUQY8,14.99,875576
B01DYOXZIM,12.75,176665
B01DYP0WRS,9.99,163003
B01DYRCQZW,21.99,1781218
B01DYSK7F2,20.0,917050
B01DYSZAMW,49.8,2044063
B01DYTRJZW,18.1,183941
B01DYUCSTI,21.95,419895
B01DYUYATO,46.88,653689
B01DYV0RCC,4.99,298253
B01DYW4X6C,29.99,988680
B01DYVUZRE,23.89,687469
B01DYYJMHA,48.0,596443
B01DZ2L6AC,3.94,548115
B01DZ31ARK,18.0,490609
B01DZID15Y,35.78,1647653
B01DZQMYYU,6.0,253023
B01DZWUWTS,14.99,250483
B01E00LEJ6,10.75,314891
B01E0BU2YI,62.58,271743
B01E0CAJLI,43.18,482177
B01E0C1XEK,8.95,322309
B01E0EHF5O,18.95,1044223
B01E0FSX1S,49.99,164750
B01E0G5Y28,38.0,1246280
B01E0HARGU,2.18,42487
B01E0HC2IQ,4.58,2396518
B01E0TOMTQ,25.99,90297
B01E0TOXC2,17.98,36053
B01E0YJTXU,20.99,937883
B01E0YJTUS,20.8,898535
B01E10H5T8,14.99,884184
B01E11K760,8.98,1770993
B01E11U1AW,48.99,814942
B01E12HBZ4,24.99,51491
B01E1DOTMG,12.99,40233
B01E1EJOU2,93.51,968234
B01E1KJWQC,32.47,20327
B01E1NK2TK,43.9,781481
B01E1Q2HX6,8.95,887248
B01E1OA6Q8,84.0,796452
B01E1QXTEW,16.49,309344
B01E1SKHVI,7.0,527327
B01E1SJZZ2,9.99,533458
B01E1SKY5W,6.87,717533
B01E1SFMAO,6.99,257807
B01E1SLZ3M,6.77,137070
B01E1T83FE,6.99,1105202
B01E2Q9ANA,40.99,1622401
B01E2TS1TQ,2.93,88335
B01E30OSYQ,28.88,760680
B01E31RMJI,9.61,113405
B01E36CH8Y,7.99,319268
B01E36I2TM,14.53,198811
B01E38PAB8,5.99,1350551
B01E3VADVW,46.82,1232143
B01E3WVN9W,5.99,908892
B01E3YT64E,5.99,378910
B01E4PQDWK,21.39,648851
B01E4PWB0S,11.5,541089
B01E4X6BY2,16.99,549768
B01E53FJVW,11.87,128501
B01E54U1RI,12.99,56863
B01E54U1U0,14.45,73785
B01E5GSQOQ,7.99,98544
B01E5GSPWE,6.6,64215
B01E5GSR9U,6.5,123185
B01E5LF2ES,58.0,2889437
B01E5ZJIEY,11.88,466098
B01E616YK8,9.19,266510
B01E69BCN4,15.99,861685
B01E6L9C2U,8.99,889330
B01E6LAGH0,13.99,1513051
B01E6L9LUS,9.99,1112968
B01E6L9EGO,13.99,1432568
B01E6L9JK0,8.25,299162
B01E6LA6FC,17.59,556267
B01E6LA4S6,19.99,1474241
B01E6NITSG,14.59,166123
B01E6RELRU,7.98,248719
B01E6RAQLK,40.0,237735
B01E76L01U,8.99,160908
B01E78YX26,7.52,254725
B01E7LQIL2,26.99,333880
B01E7P7XCG,40.5,673265
B01E7PSJHE,18.99,637048
B01E7TS1WI,19.99,654804
B01E7TJ8IO,3.99,305851
B01E7UKR38,11.25,306101
B01E7VNZAE,9.74,912395
B01E7X3YF8,13.99,501617
B01E81N2CY,7.99,403876
B01E82O696,18.13,118053
B01E84KLQG,4.0,689507
B01E86Z2E0,1.59,949181
B01E8FWCQW,9.99,123587
B01E8J1IHM,12.99,300828
B01E8LLDXE,14.99,80481
B01E8N5HIE,22.0,169704
B01E8N5J28,20.0,108606
B01E8O83FM,5.99,498990
B01E8NYO1U,8.99,698491
B01E909944,19.0,177409
B01E94M3XY,7.5,1058352
B01E950PCE,7.7,419548
B01E96RN7S,165.34,1106333
B01E9DL0UW,14.25,784764
B01E9DIIC0,19.99,722509
B01E9G1UPO,33.7,313791
B01E9J85OA,14.99,1271273
B01E9MOA28,7.5,473733
B01E9S00C6,14.99,683210
B01E9SACPG,18.29,1680966
B01E9W7N3Q,10.99,1141092
B01E9WXV6O,89.99,258633
B01EA9HAQ8,10.75,590682
B01EAFT79U,6.99,160689
B01EAI417U,5.65,1682963
B01EAIBTY8,12.0,464918
B01EAIDMUM,4.99,168502
B01EAOP7MC,5.99,720915
B01EAWILH2,8.99,55184
B01EB0DWHC,19.5,248179
B01EB2PBW4,19.43,2408258
B01EB5RR1Y,7.99,59459
B01EB7KXFO,104.0,995328
B01EB8RYL4,48.59,204334
B01EB8UEKC,164.0,1750579
B01EBIY7HS,16.77,231115
B01ECH6WTE,236.03,1372987
B01ECXO84O,29.99,835645
B01ECXRRB0,13.88,862414
B01ED0XZG8,65.4,706219
B01ED6KKP6,8.78,1071747
B01ED9TW66,12.95,743491
B01EDCIU3O,44.0,497206
B01EDDAGH6,56.58,480262
B01EDHNDAO,43.0,311447
B01EDZNQN0,12.69,691255
B01EE8O55Y,23.99,599491
B01EF5CY9K,5.99,1106499
B01EFA667G,82.94,121418
B01EFT640Q,4.39,1072931
B01EG5KJXW,19.99,259058
B01EG5SLAU,19.99,239890
B01EG6WIRQ,9.99,352336
B01EGC6CHC,35.0,1303306
B01EGJX33G,521.5,1613045
B01EGN7FA4,24.09,133100
B01EGT3NNG,23.95,186864
B01EH4V1SE,13.27,182702
B01EHHL7BW,14.99,359808
B01EHHL7WG,12.99,876121
B01EHK20AG,9.99,2628759
B01EHMZV6Y,3.94,791953
B01EHO0NTC,7.95,1101568
B01EHTM8O0,6.55,631707
B01EHW2GGW,14.99,28258
B01EHXK0W8,13.36,165044
B01EI5NQJY,7.47,179399
B01EI6XNGO,11.59,75685
B01EIAOZDK,46.99,504175
B01EIC762U,8.75,1173634
B01EIE4PZO,28.9,679480
B01EIEFBK2,19.99,77302
B01EIH1FUE,17.99,618710
B01EIIN506,19.24,737826
B01EIIVGXE,46.5,492748
B01EINEYOC,19.99,670411
B01EINU626,18.99,311611
B01EIPJPHG,34.95,826358
B01EIPKAXY,16.75,402016
B01EIQUF7O,19.99,750493
B01EIUSN56,8.99,895102
B01EJB322I,38.99,259537
B01EJLWLIY,9.99,1059978
B01EJTW82K,59.9,523578
B01EJUFPCO,7.08,1169287
B01EJXWM7C,25.99,233073
B01EK58IXG,15.9,1108831
B01EK67L4M,23.99,598268
B01EKD2PL4,6.15,1742595
B01EKD8VNK,37.88,482652
B01EKE75L8,5.6,467084
B01EKG749E,18.24,257238
B01EKHKKDA,5.31,241155
B01EKJJPCK,95.0,907415
B01EKKI9IU,13.92,472060
B01EKKI9J4,13.99,177993
B01EKKYITE,20.0,666250
B01EKOQ0DW,22.41,89371
B01EKV6742,29.99,1363132
B01EKY0M22,10.99,95471
B01EL6M21S,4.75,335622
B01ELCRW8A,12.99,1482020
B01ELIMQ9E,5.73,590735
B01ELQ2Z1K,8.98,753349
B01ELTNOU8,47.4,519497
B01EM7AE5W,14.99,565965
B01EM7QIIO,34.2,718839
B01EM7N8PA,30.45,1016993
B01EMASD3E,3.12,708249
B01EMBFKHK,7.99,880555
B01EMBFKKM,7.99,1435781
B01EMII2SM,27.99,875716
B01EMK5UIA,7.7,1172469
B01EN0FS2W,20.46,715423
B01EN0FICW,19.94,339769
B01ENCD8LS,43.8,524736
B01ENDFXJW,11.97,32775
B01ENL20AE,119.0,501439
B01ENLLYME,10.94,374879
B01ENNR41M,17.6,139122
B01ENRCCE2,9.99,423999
B01ENS6XDC,15.75,409926
B01ENSF702,14.3,14079
B01ENU7TW4,32.9,1357154
B01ENUYOAY,5.98,341464
B01ENV3OWC,8.44,220332
B01ENWL78E,32.95,1250759
B01ENWL5Y0,15.33,1349925
B01ENWOBUK,17.75,87363
B01ENX4GZO,6.28,817833
B01EO2DEDY,8.99,1556071
B01EOCX7R2,62.76,2065916
B01EOD3BRC,26.86,2530267
B01EOO21GS,49.82,1549892
B01EP2IIFC,15.0,1437938
B01EP4KJ7K,58.18,1174877
B01EP99CQE,17.2,185168
B01EPFJFWE,36.97,839959
B01EPNKOEY,59.12,739791
B01EPWFRXI,5.04,337094
B01ERCBPXM,46.99,1703076
B01ERGIQUS,301.82,1448822
B01ERJEGS6,40.15,690639
B01ERSX0BG,22.67,990301
B01ERTUWGG,9.63,477815
B01ERY5TW8,26.95,362523
B01ES8YURS,19.37,265032
B01ES8NA38,19.99,402453
B01ES8XRAO,34.95,1027894
B01ES87TOY,8.99,66688
B01ESIV3ZK,6.0,918444
B01ESL0DIK,76.09,1904805
B01ESN9HJY,32.99,1659017
B01ESN9LR2,32.99,978235
B01EST75CO,125.99,801059
B01EST88BG,18.3,573658
B01ESU9CRE,30.8,697494
B01ESXYOZQ,14.48,83882
B01ET4NC1G,2.8,446751
B01ETEAS72,27.95,893482
B01ETFJ1KG,25.58,558350
B01ETHBX8M,12.19,2066853
B01ETSNNSO,29.99,977240
B01ETVG9UU,15.77,1005527
B01ETVT8WQ,21.99,493695
B01ETVT718,39.0,787741
B01ETWGHC4,9.3,565031
B01ETWXSNU,10.94,1181910
B01EUB94OM,86.0,1499313
B01EUDARJQ,39.99,1392415
B01EUSRNNO,39.99,494683
B01EVI91LU,7.99,891496
B01EVMCZ5A,49.25,1283495
B01EVO299U,18.65,694501
B01EVPV8PK,6.95,1535025
B01EVPV7WY,6.99,953642
B01EVQ3IWK,14.9,1811255
B01EVQ354Q,31.95,1474837
B01EVVHJ6G,20.0,419667
B01EW245G6,54.99,598658
B01EW9ZR20,9.99,1401745
B01EWA2U4W,44.04,1028912
B01EWAYLQ2,44.04,1822752
B01EWRSMGU,34.0,1346853
B01EX55H5K,2.99,1467336
B01EXKBJCU,33.01,576497
B01EXKE9IG,57.45,485456
B01EXNUY7I,23.16,154697
B01EXW2AM6,22.72,177667
B01EYCUPWM,9.88,519454
B01EYD8ZKK,6.09,975896
B01EYPE0ZC,49.0,900271
B01EYVI6YC,8.85,48668
B01EYW3WZY,8.55,30643
B01EYXK792,29.85,192788
B01EYX2LDC,29.99,163248
B01EYXUVEI,62.99,419189
B01EZ0BODM,21.56,940105
B01EZ0ZN3Y,12.56,781940
B01EZ03296,30.63,1436831
B01EZ8F2QY,99.95,251183
B01EZESIZK,14.99,663045
B01EZHWKVK,24.88,330051
B01F07NVR6,18.98,1148077
B01F07M9WE,46.99,1669758
B01F0FSFQ0,5.7,1177676
B01F0RV4G6,34.95,62048
B01F0ZNGAU,2.0,791733
B01F16I4M8,128.88,774193
B01F16J23I,0.33,989028
B01F1BQ1K0,35.0,99806
B01F1CO3UY,99.95,1169286
B01F1GWYKQ,15.99,441817
B01F1HOELW,19.99,366485
B01F1MP69Q,14.99,171750
B01F1RYTA8,7.19,907793
B01F22DH50,32.0,40339
B01F26TZ1Q,9.81,308122
B01F2KGI3U,39.99,973833
B01F2MLPSG,14.97,752446
B01F2OR98Y,28.47,80712
B01F2PRNLG,35.95,62964
B01F36DSU4,6.76,1053432
B01F3Q986W,18.99,523151
B01F3SQDFE,34.75,711285
B01F3U0A6A,9.47,241920
B01F47TKXQ,7.99,120918
B01F49PRIQ,20.99,725473
B01F4H3GV8,12.5,693680
B01F4R41S0,8.08,756134
B01F5236EE,130.0,732351
B01F579FHG,5.99,266082
B01F5B0R42,7.99,400508
B01F5L0W7O,20.06,598879
B01F62P3NA,19.99,876083
B01F63FB40,79.95,152148
B01F63UAIC,79.95,767257
B01F676IOI,169.9,905560
B01F67NVUW,15.97,371462
B01F6ENUK6,21.93,163587
B01F6EC3NQ,13.64,167233
B01F6I3UHA,7.99,44905
B01F6PYSLA,22.67,610558
B01F6PYU2M,9.99,1315510
B01F6T2PN4,28.71,316709
B01F6UHSGC,30.27,748496
B01F747URO,6.5,467524
B01F7EABMA,40.0,802386
B01F7JLUT8,16.92,598675
B01F7LNHUG,44.95,452636
B01F7MWXZA,43.98,329735
B01F7N9FA0,21.49,1404717
B01F7N90QY,18.9,1303480
B01F83BAES,5.5,1153296
B01F8BW6ZC,4.49,974558
B01F8K2DHE,5.92,552707
B01F8LYRFY,6.99,1028958
B01F8N0PQ2,12.99,30930
B01F8NXVQ8,8.99,342943
B01F90AR9Y,15.0,396797
B01F949TSA,22.75,211319
B01F97GA0C,16.99,1073628
B01F9AUXXO,19.99,432791
B01F9D72ZI,6.0,298048
B01F9L3N3U,29.99,319198
B01F9N42OM,10.32,902011
B01F9ODDZU,19.39,546813
B01F9OAU7Y,16.0,1531168
B01F9OQ6O0,14.44,1251964
B01F9OQ6OK,8.5,1596678
B01F9PLIEC,7.5,1701689
B01F9T02JU,15.16,1441342
B01F9XGGXW,26.9,137466
B01FA53LA0,8.98,653717
B01FA5UY2I,9.99,564083
B01FA6U896,5.99,213562
B01FAN68A2,38.31,238525
B01FAZFU4A,17.99,591179
B01FBFR7WW,19.95,1896402
B01FBNQSK6,11.0,963894
B01FBTPBLM,89.99,2701845
B01FBV76FY,30.48,482126
B01FC7UJ9C,20.84,1611382
B01FC9XU6Y,8.49,912575
B01FCSLFWQ,12.99,184510
B01FCYIX7A,0.28,868849
B01FDEJG70,29.99,729993
B01FDF85MG,89.99,466712
B01FDQPN70,26.81,1505719
B01FDO0GNI,12.0,172109
B01FDREXO8,9.99,792996
B01FE7WJ48,26.95,1064058
B01FE7W99I,17.86,1182499
B01FE8LMK4,19.39,1082619
B01FE7W2H2,13.58,577151
B01FEBSB5U,14.99,75314
B01FEDIWC0,134.95,872295
B01FEG5ICO,5.5,1126491
B01FEHTMFM,22.9,591656
B01FELI2KO,11.99,741951
B01FES0EG2,19.25,1147402
B01FEU4R0O,41.26,968994
B01FEUQTTG,9.82,613832
B01FF30JYI,24.99,518375
B01FF30LC8,25.99,766088
B01FF30LLY,27.99,669873
B01FF30IHG,26.49,561427
B01FF90DHA,27.5,966480
B01FFQFT7C,16.99,732046
B01FG1H62W,52.14,1143631
B01FG5FPAI,50.8,94636
B01FG9XLNC,14.52,625039
B01FGA2X30,13.99,77232
B01FG9LS9G,28.28,954529
B01FGAELPS,9.99,389652
B01FGAFFNU,9.99,120687
B01FGAEXZG,9.99,372831
B01FGB3U8Q,64.99,184359
B01FGC4ZWU,24.53,122383
B01FGO4P9Q,10.99,991443
B01FH1KGYG,4.79,1269504
B01FH2469Q,2.59,507481
B01FH74PII,43.39,719237
B01FHDYGQ8,28.99,387600
B01FHF8OTG,5.02,1813134
B01FHFJ79M,29.24,468923
B01FHGAXY4,12.59,454733
B01FHU6U4C,13.36,581524
B01FHVAVFK,18.99,111189
B01FHWEALU,3.19,2141878
B01FIFJU9S,15.99,2412459
B01FIIUW0G,92.9,852103
B01FIIZWPG,7.49,239375
B01FIK2V3K,14.9,1170096
B01FIOS4VE,28.99,144039
B01FIQ0TNI,17.25,33668
B01FIVD7RS,8.74,1677142
B01FJ2STNS,14.0,1086851
B01FJ2MFU6,9.68,1089658
B01FJ5UC58,19.55,268207
B01FJH2YRK,6.61,665950
B01FJPSOPS,14.99,683740
B01FJR7F0Q,35.99,418902
B01FJUHAB2,3.54,920579
B01FJUHMOW,4.39,985117
B01FKK922Q,45.0,1354112
B01FKUY9PG,42.99,376239
B01FKYDORQ,16.45,406147
B01FL4J9WO,30.8,924524
B01FL6ORN8,6.99,17136
B01FL9D4U2,9.98,86499
B01FLR5JX4,19.37,1634017
B01FLQSRK2,15.77,2228148
B01FLU6NTK,3.44,638596
B01FLUVKS4,11.95,429309
B01FLYR4NK,193.2,82647
B01FM3DLWS,19.99,1050758
B01FMSSSM6,28.49,352443
B01FMTM9QQ,8.79,107150
B01FMZIEIW,28.96,639379
B01FN64E84,11.99,1589112
B01FN82BDC,17.45,541533
B01FN9KMSW,49.99,1457854
B01FN9KSRM,23.99,262416
B01FNB4NZI,11.99,1409027
B01FNB5GZO,7.99,632416
B01FNB5Y7O,19.95,187012
B01FNB61SU,19.95,939529
B01FNB6GZI,17.54,2128080
B01FNF91YC,14.95,708293
B01FNIZH6A,18.28,148534
B01FNJ9MOW,5.96,39555
B01FNS6A1Q,16.27,555190
B01FNU042A,2.99,840481
B01FNXLA1G,18.0,1060610
B01FNZKXTO,9.6,704497
B01FOLAJZK,69.95,182126
B01FON3NKG,18.1,1018085
B01FOOPXYY,4.74,1032717
B01FORL0TS,49.95,1479112
B01FOQY1EU,17.99,698739
B01FOREP0Y,14.45,826276
B01FPFL8LO,24.99,635534
B01FPPOWUS,11.21,104989
B01FPUP9OG,14.99,300718
B01FQ24WMS,14.08,414761
B01FQ21IU2,13.89,792002
B01FQ1M57I,7.91,965359
B01FQ4CEOY,70.0,1371019
B01FQCKLU0,3.99,566320
B01FQCPOF2,2.99,647849
B01FQHDHG0,5.89,102534
B01FQIPOGA,26.0,515455
B01FRC1P54,23.95,548200
B01FRFBFNS,22.99,1644323
B01FRFHPKK,13.11,145601
B01FRFHLP4,13.11,822113
B01FRGD6HA,15.99,572491
B01FRH78E6,1.86,1244174
B01FRIUT64,18.98,372835
B01FROHD08,29.99,1320144
B01FRT3NVG,9.0,503864
B01FRWEKR4,7.5,1228383
B01FS4KI40,6.59,813284
B01FS7C0PM,7.99,457287
B01FS7HW5K,16.5,53406
B01FS8XZVO,7.61,722363
B01FSRP9BE,15.0,392818
B01FSWQ27Y,28.25,207430
B01FSZZ3NU,31.8,198044
B01FT3CG0E,13.89,729401
B01FT3JKCG,14.23,528504
B01FT5BCK2,14.99,406660
B01FT6TMQM,7.91,45355
B01FT94H1Y,8.0,905087
B01FT94HSM,6.38,1012631
B01FTC94OQ,5.95,61982
B01FTMM1BY,1.99,2078151
B01FU073Z4,15.59,417851
B01FUOKTDI,6.58,609656
B01FUVHLYQ,10.99,909726
B01FUXNDHS,27.65,2225767
B01FUY0KY6,7.99,808157
B01FUYV9HS,19.99,1249985
B01FVHSCK6,49.99,371516
B01FVI0DJS,9.93,586281
B01FVSKE0G,8.99,298863
B01FVTBVZC,5.99,929577
B01FVV0RPU,1.99,2514117
B01FVWPIUI,5.95,737986
B01FVX9HB8,21.39,137586
B01FVX9H90,25.99,280296
B01FVYGVX4,7.95,895668
B01FVYAWUW,12.99,980381
B01FVZ1ZMK,8.0,937867
B01FW1AV00,13.18,923534
B01FW6BI34,26.92,367628
B01FW6U9N4,10.0,1662406
B01FWDHKPC,8.29,15737
B01FWDRJMQ,89.99,408958
B01FWNBB48,19.98,185144
B01FWNXG14,43.82,2916647
B01FWP41H0,12.5,56959
B01FWY8VF4,13.49,551501
B01FWZJIBY,10.99,428320
B01FX13TYO,35.99,514477
B01FX4ZCYQ,12.99,265862
B01FXCJRIA,13.8,170646
B01FXGR38W,8.2,587884
B01FXGQNTW,1.99,1493131
B01FY45F4W,21.5,409762
B01FY4WF54,6.25,37097
B01FY4PAZQ,17.99,987843
B01FY665UI,49.99,1088296
B01FY8GDU8,15.0,781971
B01FYCBSYA,14.99,149074
B01FYDDI4C,142.0,1000905
B01FYE3Y68,22.45,949637
B01FYMCF24,13.95,590965
B01FYPBPTK,19.88,622522
B01FYSAK8E,15.99,167201
B01FYVIZLA,55.3,1247747
B01FZ1YWN4,40.99,838872
B01FZLODYW,30.0,576429
B01FZO6KNG,19.5,484739
B01FZTNZMU,22.0,62345
B01FZUN4RK,7.24,25160
B01G00BHN2,39.99,71343
B01G05PLMK,13.99,1418870
B01G0GXAHM,4.92,1560556
B01G0L31KI,21.02,233021
B01G0NBO9G,11.99,269837
B01G0O3YQQ,12.1,2140099
B01G0QCUKU,12.9,176272
B01G0SPHKS,26.0,331378
B01G0T0R84,79.16,187485
B01G17BLR6,5.02,1500567
B01G17CBDY,5.02,2031355
B01G17TMFE,6.79,673924
B01G1E3SHK,6.99,189809
B01G1MFI4I,5.09,1100473
B01G1NO4SS,12.4,186308
B01G203TN6,22.89,202637
B01G286XBS,8.99,212506
B01G2GTSG2,11.99,453363
B01G2MUYQO,12.19,509876
B01G2MUY46,6.88,272596
B01G2WT00K,27.99,652636
B01G2Y0MC8,5.99,619983
B01G34L5KU,74.97,1181583
B01G36EBZO,2.0,1056032
B01G3J2GMG,1.99,2459105
B01G3J3FFS,1.99,1952269
B01G3N48E6,3.54,508367
B01G3N20HI,9.99,301345
B01G3PZKMS,10.5,67453
B01G3U70A8,20.39,359691
B01G40508G,119.99,687991
B01G40Z3CE,88.0,547472
B01G48GWCG,19.08,1055689
B01G4AO3NY,1.96,733099
B01G4D8RR4,13.81,90643
B01G4DJZ0W,34.95,1409842
B01G4ICJ00,37.99,1046322
B01G4ICJ14,29.95,158878
B01G4J4O3Y,10.99,485496
B01G4NN4TU,6.99,1599953
B01G4NPVSW,3.99,1473069
B01G4OFOCE,12.3,900119
B01G53GFKO,2.88,210345
B01G53UOME,7.9,100023
B01G5693SW,5.02,1356393
B01G5699V8,1.99,1107229
B01G568UFE,1.99,1778402
B01G5BN5WM,7.99,1452589
B01G5B8KM2,10.95,978850
B01G5BN6YE,5.0,743591
B01G5EVPC6,8.99,1310979
B01G5ICP7Q,49.95,502043
B01G5TEUPA,39.2,594641
B01G5W9O2G,39.99,82808
B01G5YJLFE,7.85,1183500
B01G5ZLJEO,17.78,399285
B01G5ZM6NC,64.49,534334
B01G60WF5K,11.99,1794691
B01G6BHOLE,40.0,366156
B01G6HK13G,8.47,997235
B01G6XRGFQ,68.99,581967
B01G70O89U,8.99,651199
B01G74IV30,50.6,380530
B01G78BJK8,16.31,204235
B01G7H02DE,34.5,617405
B01G7H02EI,29.96,803357
B01G7KX0OO,11.81,684454
B01G7L32TG,8.99,582097
B01G7MHDNG,6.93,1137494
B01G7P99IU,42.0,813184
B01G7S8UM8,90.9,1277803
B01G7TWQH2,9.99,121953
B01G816E86,12.99,876711
B01G84SQ2U,16.7,339879
B01G8826ZO,40.48,1063319
B01G93YV7O,12.0,1172021
B01G93YV1A,12.0,928133
B01G96Z5MG,66.0,236659
B01G96YW16,110.4,772129
B01G99JBVO,33.2,794995
B01G9BTC20,49.98,567382
B01G9CQ77C,19.99,1327840
B01G9FIRP4,28.95,272745
B01G9RPHZU,32.99,342620
B01G9Z3SK8,2.99,2761610
B01G9ZF6ZI,25.86,1073199
B01GA940T6,10.0,482911
B01GAFCQOQ,13.99,96204
B01GB02FOQ,4.99,580818
B01GB2T4T8,4.66,272504
B01GBMEBZA,18.29,2023899
B01GCD47O8,43.5,1062045
B01GCD47RK,43.5,948968
B01GCE7OO2,999.99,487506
B01GCGTMCC,5.99,1555128
B01GCI5B0M,2.99,1944446
B01GCJG01U,34.69,428482
B01GCL654K,3.39,901548
B01GCLNY6C,10.89,52913
B01GCO70LE,7.5,344535
B01GCXXXG6,20.1,1239149
B01GD0RRMO,9.64,1240087
B01GD0RU5S,9.64,1925083
B01GDSTTS6,9.48,609446
B01GE05ZOU,25.4,811024
B01GDZZ9GK,1.99,1964122
B01GE2SU5E,9.99,1164872
B01GECKHDW,24.0,1188137
B01GENGK4Q,20.29,1512300
B01GENQZ6E,24.99,240618
B01GEOS7RS,8.5,1214496
B01GEQXR76,90.87,905095
B01GEW2OW4,4.29,108329
B01GF31P86,33.75,1575206
B01GF3HMY2,15.98,477895
B01GF3XAZM,49.99,1420739
B01GF4SRGI,9.75,1363785
B01GF4WLFQ,27.44,984659
B01GFHXOQS,8.22,823368
B01GFR0W2C,11.59,563344
B01GFR0W36,11.89,449761
B01GFR0W2W,11.89,516565
B01GFYEX4I,7.99,808777
B01GG1LZGO,3.02,1239426
B01GG29L9Q,24.78,131075
B01GGCEHYU,4.99,67506
B01GGK6SX0,8.4,375868
B01GGLVNVG,7.42,1216035
B01GGMFMVW,6.0,609505
B01GGMNL7Y,27.8,43488
B01GGPKJ2Q,8.83,95700
B01GGQRG3U,25.99,1274053
B01GH8E23E,14.95,907553
B01GHB2QQ6,37.0,854301
B01GHCKYM8,29.0,107593
B01GHFAYJ8,4.97,802684
B01GHPIHJ2,25.83,1373964
B01GI07SNM,16.0,185873
B01GIA1XJW,6.89,483945
B01GIJD2F6,12.99,213627
B01GIPXMLO,25.88,1021419
B01GIQ3DP8,27.98,533081
B01GIQIBDC,42.0,766651
B01GIQQX78,25.99,715120
B01GIPSRT6,27.95,409947
B01GIR7ZPG,30.76,707479
B01GIRN5OQ,4.99,301399
B01GIS4MJW,7.35,903097
B01GIYTPMA,26.42,949345
B01GIYE88G,12.64,434503
B01GIYNLUC,64.5,1220711
B01GJ2AUKW,6.89,448112
B01GJ2ASOA,6.89,376905
B01GJ2ATGC,6.89,473654
B01GJ4EGKU,9.36,26559
B01GJA5K9U,8.0,1147757
B01GJCQB82,12.29,1383678
B01GJI1N5C,20.88,460884
B01GJO1266,999.99,621101
B01GJQXRLC,6.68,302851
B01GK7HODM,63.39,965775
B01GKCUEPM,10.14,53069
B01GKHQ9HY,89.99,999366
B01GKIW3J6,7.48,892010
B01GKJFEOQ,7.89,719367
B01GKK2G3C,33.88,443802
B01GKK7HF4,64.95,62495
B01GKKCM04,54.55,2376895
B01GL7VNVA,19.99,876556
B01GLN7YVW,49.95,1179900
B01GLOSEBU,91.29,1165051
B01GLYM4SY,4.95,2107852
B01GLZDYV4,10.7,442554
B01GM3DLIQ,49.99,1369086
B01GMIIMBM,13.03,578341
B01GMX4K4K,4.25,813248
B01GN6QUQW,21.67,879726
B01GNG0XSI,0.19,1150128
B01GNMXI66,9.99,580315
B01GNVVDYQ,9.5,1057452
B01GNXNEKK,20.8,282081
B01GNYTNPO,2.5,313433
